55,659,109,3,0
97,659,151,3,0
98,659,152,3,0
106,659,160,3,0
109,659,163,3,0
149,659,203,3,0
160,659,214,3,0
163,659,217,3,0
202,659,256,3,0
214,659,268,3,0
217,659,271,3,0
268,659,322,3,0
271,659,659,4,0
364,659,310,0,3
365,659,311,0,3
413,659,414,2,1
472,659,418,0,3
659,651,271,0,4
659,660,271,0,4
659,666,271,0,4
659,670,271,0,4
659,682,271,0,4
659,698,271,0,4
659,707,271,0,4
659,714,271,0,4
659,720,271,0,4
659,738,271,0,4
659,744,271,0,4
670,659,217,0,4
705,706,6,0,4
706,705,21,0,4
744,659,271,0,4
