168,746,167,1,2
172,746,118,0,3
331,702,702,4,0
383,702,384,2,1
384,702,385,2,1
384,746,385,2,1
385,702,331,0,3
538,660,592,3,0
673,746,275,0,4
688,702,331,0,4
691,702,331,0,4
693,746,275,0,4
699,702,331,0,4
702,688,331,0,4
702,691,331,0,4
702,699,331,0,4
702,703,331,0,4
702,715,331,0,4
702,734,331,0,4
702,735,331,0,4
702,741,331,0,4
703,702,331,0,4
703,746,613,0,4
715,702,331,0,4
721,746,167,0,4
734,702,331,0,4
734,746,275,0,4
735,702,331,0,4
741,702,331,0,4
743,746,275,0,4
746,654,115,0,4
746,673,167,0,4
746,693,167,0,4
746,703,505,0,4
746,721,167,0,4
746,734,167,0,4
746,743,167,0,4
