14,666,608,3,3
74,666,20,0,2
113,666,112,1,2
391,691,337,0,3
445,691,444,1,2
499,691,498,1,2
500,691,554,3,0
648,666,445,0,4
650,711,379,0,4
662,673,329,0,4
666,648,454,0,4
666,650,112,0,4
666,654,112,0,4
666,655,112,0,4
666,671,112,0,4
666,679,112,0,4
666,681,112,0,4
666,691,112,0,4
666,699,112,0,4
666,701,112,0,4
666,713,112,0,4
666,715,112,0,4
666,716,112,0,4
666,729,112,0,4
666,733,112,0,4
666,735,508,0,4
666,741,112,0,4
671,724,548,0,4
673,662,329,0,4
691,677,337,0,4
691,680,337,0,4
691,745,337,0,4
696,727,23,0,4
711,650,379,0,4
724,671,548,0,4
727,696,23,0,4
735,666,616,0,4
