115,680,114,1,2
255,711,309,3,0
280,680,281,2,1
382,668,436,3,0
477,677,476,1,2
649,680,222,0,4
658,680,222,0,4
661,680,222,0,4
661,687,21,0,4
669,683,328,0,4
676,680,222,0,4
680,649,114,0,4
680,658,114,0,4
680,661,114,0,4
680,676,114,0,4
680,684,114,0,4
680,686,114,0,4
680,692,114,0,4
680,697,112,0,4
680,706,114,0,4
680,709,114,0,4
680,721,114,0,4
680,728,114,0,4
683,669,328,0,4
684,680,222,0,4
687,661,21,0,4
692,680,222,0,4
697,680,166,0,4
706,680,222,0,4
709,680,222,0,4
715,743,380,0,4
721,680,114,0,4
728,680,168,0,4
743,715,380,0,4
