156,693,210,3,0
274,723,273,1,2
275,723,221,0,3
368,693,369,2,1
374,693,693,4,0
440,685,494,3,0
481,685,482,2,1
492,685,493,2,1
493,685,494,2,1
494,685,685,4,0
648,685,494,0,4
650,723,20,0,4
651,693,265,0,4
652,726,273,0,4
655,685,494,0,4
663,723,616,0,4
668,740,345,0,4
681,685,494,0,4
685,648,494,0,4
685,655,494,0,4
685,681,494,0,4
688,723,615,0,4
689,723,616,0,4
693,651,374,0,4
699,723,21,0,4
702,744,563,0,4
715,723,21,0,4
723,650,614,0,4
723,663,616,0,4
723,688,615,0,4
723,689,616,0,4
723,699,615,0,4
723,715,615,0,4
723,734,616,0,4
723,743,616,0,4
726,652,273,0,4
734,723,22,0,4
740,668,345,0,4
743,723,22,0,4
744,702,563,0,4
