74,738,20,0,2
180,736,179,1,2
234,736,233,1,2
235,736,289,3,0
283,728,337,3,0
284,728,230,0,3
501,738,502,2,1
507,738,738,4,0
663,738,615,0,4
667,738,615,0,4
668,728,175,0,4
669,713,72,0,4
669,738,507,0,4
672,681,279,0,4
672,738,507,0,4
675,735,278,0,4
681,672,279,0,4
688,738,615,0,4
689,738,615,0,4
695,738,615,0,4
713,669,72,0,4
717,738,507,0,4
721,738,507,0,4
728,668,175,0,4
735,675,278,0,4
738,663,507,0,4
738,667,507,0,4
738,669,507,0,4
738,672,507,0,4
738,688,507,0,4
738,689,507,0,4
738,695,507,0,4
738,717,507,0,4
738,721,507,0,4
738,747,507,0,4
747,738,615,0,4
