54,687,108,2,0
104,687,158,3,0
108,687,162,2,0
158,687,212,3,0
162,687,687,4,0
209,687,210,2,1
210,687,211,2,1
225,732,226,2,1
306,683,252,0,3
384,732,383,1,2
434,732,433,1,2
445,654,444,1,2
497,732,496,1,2
498,732,497,1,2
651,687,162,0,4
654,687,19,0,4
665,678,378,0,4
666,687,162,0,4
669,715,330,0,4
675,718,114,0,4
678,665,378,0,4
681,693,128,0,4
685,733,176,0,4
687,651,162,0,4
687,654,19,0,4
687,660,162,0,4
687,666,162,0,4
687,698,162,0,4
687,707,162,0,4
687,738,162,0,4
687,746,162,0,4
693,681,128,0,4
698,687,108,0,4
707,687,162,0,4
715,669,330,0,4
718,675,114,0,4
733,685,176,0,4
738,687,162,0,4
746,687,162,0,4
