68,700,700,4,0
121,700,67,0,3
176,700,122,0,3
339,679,338,1,2
340,679,286,0,3
354,679,300,0,3
393,679,392,1,2
395,709,449,3,0
499,661,553,3,0
557,709,709,4,0
657,679,231,0,4
657,709,557,0,4
677,679,398,0,4
679,657,231,0,4
679,660,338,0,4
679,677,338,0,4
679,680,338,0,4
679,698,338,0,4
679,712,285,0,4
679,736,231,0,4
679,742,177,0,4
679,745,338,0,4
705,709,503,0,4
709,657,557,0,4
709,705,557,0,4
709,712,557,0,4
709,722,557,0,4
709,736,557,0,4
709,742,557,0,4
712,679,285,0,4
712,709,557,0,4
722,709,557,0,4
736,679,231,0,4
736,709,557,0,4
742,679,177,0,4
742,709,557,0,4
745,679,395,0,4
