31,649,30,0,1
164,685,165,2,1
165,685,166,2,1
167,685,685,4,0
216,685,217,1,1
221,685,167,0,3
267,685,268,2,1
268,685,269,2,1
581,649,527,0,3
631,649,630,1,2
641,649,587,0,3
650,742,497,0,4
657,727,169,0,4
683,723,271,0,4
685,744,167,0,4
687,690,21,0,4
687,703,329,0,4
690,687,21,0,4
696,739,325,0,4
703,687,329,0,4
707,732,361,0,4
708,717,397,0,4
709,744,270,0,4
717,708,397,0,4
723,683,271,0,4
723,728,615,0,4
727,657,169,0,4
728,723,615,0,4
732,707,307,0,4
739,696,325,0,4
742,650,497,0,4
744,685,167,0,4
744,709,270,0,4
