52,690,646,3,3
173,690,174,2,1
175,690,690,4,0
210,733,211,2,1
337,690,283,0,3
480,702,481,2,1
535,690,536,2,1
538,690,690,4,0
592,690,538,0,3
646,690,592,0,3
653,662,114,0,4
655,719,328,0,4
657,690,175,0,4
662,653,114,0,4
662,703,329,0,4
669,671,17,0,4
671,669,17,0,4
690,657,175,0,4
690,712,175,0,4
690,718,175,0,4
690,722,175,0,4
690,742,175,0,4
703,662,329,0,4
710,733,548,0,4
712,690,175,0,4
718,690,229,0,4
719,655,328,0,4
720,723,268,0,4
722,690,229,0,4
723,720,268,0,4
733,710,548,0,4
742,690,175,0,4
