100,665,-1,-1,-1
102,665,-1,-1,-1
106,665,-1,-1,-1
118,665,-1,-1,-1
119,665,-1,-1,-1
121,665,-1,-1,-1
122,665,-1,-1,-1
124,665,-1,-1,-1
125,665,-1,-1,-1
126,665,-1,-1,-1
127,665,-1,-1,-1
128,665,-1,-1,-1
130,665,-1,-1,-1
218,665,-1,-1,-1
242,665,-1,-1,-1
243,665,-1,-1,-1
244,665,-1,-1,-1
245,665,-1,-1,-1
246,665,-1,-1,-1
247,665,-1,-1,-1
248,665,-1,-1,-1
249,665,-1,-1,-1
250,665,-1,-1,-1
251,665,-1,-1,-1
252,665,-1,-1,-1
253,665,-1,-1,-1
254,665,-1,-1,-1
255,665,-1,-1,-1
256,665,-1,-1,-1
257,665,-1,-1,-1
259,665,-1,-1,-1
260,665,-1,-1,-1
261,665,-1,-1,-1
263,665,-1,-1,-1
264,665,-1,-1,-1
265,665,-1,-1,-1
266,665,-1,-1,-1
269,665,-1,-1,-1
270,665,-1,-1,-1
272,665,-1,-1,-1
321,665,-1,-1,-1
324,665,-1,-1,-1
326,665,-1,-1,-1
327,665,-1,-1,-1
335,665,-1,-1,-1
337,665,-1,-1,-1
338,665,-1,-1,-1
339,665,-1,-1,-1
340,665,-1,-1,-1
343,665,-1,-1,-1
345,665,-1,-1,-1
346,665,-1,-1,-1
350,665,-1,-1,-1
352,665,-1,-1,-1
353,665,-1,-1,-1
354,665,-1,-1,-1
355,665,-1,-1,-1
360,665,-1,-1,-1
362,665,-1,-1,-1
365,665,-1,-1,-1
366,665,-1,-1,-1
367,665,-1,-1,-1
370,665,-1,-1,-1
371,665,-1,-1,-1
373,665,-1,-1,-1
378,665,-1,-1,-1
380,665,-1,-1,-1
381,665,-1,-1,-1
401,665,-1,-1,-1
526,665,-1,-1,-1
527,665,-1,-1,-1
528,665,-1,-1,-1
529,665,-1,-1,-1
530,665,-1,-1,-1
531,665,-1,-1,-1
532,665,-1,-1,-1
533,665,-1,-1,-1
534,665,-1,-1,-1
535,665,-1,-1,-1
536,665,-1,-1,-1
537,665,-1,-1,-1
538,665,-1,-1,-1
539,665,-1,-1,-1
540,665,-1,-1,-1
541,665,-1,-1,-1
542,665,-1,-1,-1
543,665,-1,-1,-1
544,665,-1,-1,-1
545,665,-1,-1,-1
546,665,-1,-1,-1
547,665,-1,-1,-1
548,665,-1,-1,-1
549,665,-1,-1,-1
550,665,-1,-1,-1
551,665,-1,-1,-1
552,665,-1,-1,-1
553,665,-1,-1,-1
554,665,-1,-1,-1
555,665,-1,-1,-1
556,665,-1,-1,-1
557,665,-1,-1,-1
558,665,-1,-1,-1
559,665,-1,-1,-1
560,665,-1,-1,-1
561,665,-1,-1,-1
665,668,-1,-1,-1
665,693,-1,-1,-1
665,733,-1,-1,-1
668,665,-1,-1,-1
693,665,-1,-1,-1
733,665,-1,-1,-1
