100,693,668,0,0
102,693,668,0,0
106,693,668,0,0
118,693,668,0,0
119,693,668,0,0
121,693,668,0,0
122,693,668,0,0
124,693,668,0,0
125,693,668,0,0
126,693,668,0,0
127,693,668,0,0
128,693,668,0,0
130,693,668,0,0
218,693,668,0,0
242,693,668,0,0
243,693,668,0,0
244,693,668,0,0
245,693,668,0,0
246,693,668,0,0
247,693,668,0,0
248,693,668,0,0
249,693,668,0,0
250,693,668,0,0
251,693,668,0,0
252,693,668,0,0
253,693,668,0,0
254,693,668,0,0
255,693,668,0,0
256,693,668,0,0
257,693,668,0,0
259,693,668,0,0
260,693,668,0,0
261,693,668,0,0
263,693,668,0,0
264,693,668,0,0
265,693,668,0,0
266,693,668,0,0
269,693,668,0,0
270,693,668,0,0
272,693,668,0,0
321,693,668,0,0
324,693,668,0,0
326,693,668,0,0
327,693,668,0,0
335,693,668,0,0
337,693,668,0,0
338,693,668,0,0
339,693,668,0,0
340,693,668,0,0
343,693,668,0,0
345,693,668,0,0
346,693,668,0,0
350,693,668,0,0
352,693,668,0,0
353,693,668,0,0
354,693,668,0,0
355,693,668,0,0
360,693,668,0,0
362,693,668,0,0
365,693,668,0,0
366,693,668,0,0
367,693,668,0,0
370,693,668,0,0
371,693,668,0,0
373,693,668,0,0
378,693,668,0,0
380,693,668,0,0
381,693,668,0,0
401,693,693,0,0
526,693,668,0,0
527,693,668,0,0
528,693,668,0,0
529,693,668,0,0
530,693,668,0,0
531,693,668,0,0
532,693,668,0,0
533,693,668,0,0
534,693,668,0,0
535,693,668,0,0
536,693,668,0,0
537,693,668,0,0
538,693,668,0,0
539,693,668,0,0
540,693,668,0,0
541,693,668,0,0
542,693,668,0,0
543,693,668,0,0
544,693,668,0,0
545,693,668,0,0
546,693,668,0,0
547,693,668,0,0
548,693,668,0,0
549,693,668,0,0
550,693,668,0,0
551,693,668,0,0
552,693,668,0,0
553,693,668,0,0
554,693,668,0,0
555,693,668,0,0
556,693,668,0,0
557,693,668,0,0
558,693,668,0,0
559,693,668,0,0
560,693,668,0,0
561,693,668,0,0
665,693,401,0,0
668,693,401,0,0
693,665,401,0,0
693,668,401,0,0
693,733,401,0,0
733,693,401,0,0
