209,658,-1,-1,-1
210,658,-1,-1,-1
211,658,-1,-1,-1
212,658,-1,-1,-1
215,658,-1,-1,-1
216,658,-1,-1,-1
217,658,-1,-1,-1
221,658,-1,-1,-1
222,658,-1,-1,-1
223,658,-1,-1,-1
224,658,-1,-1,-1
225,658,-1,-1,-1
228,658,-1,-1,-1
229,658,-1,-1,-1
231,658,-1,-1,-1
232,658,-1,-1,-1
233,658,-1,-1,-1
234,658,-1,-1,-1
235,658,-1,-1,-1
238,658,-1,-1,-1
239,658,-1,-1,-1
240,658,-1,-1,-1
596,658,-1,-1,-1
597,658,-1,-1,-1
598,658,-1,-1,-1
599,658,-1,-1,-1
600,658,-1,-1,-1
601,658,-1,-1,-1
602,658,-1,-1,-1
603,658,-1,-1,-1
604,658,-1,-1,-1
606,658,-1,-1,-1
607,658,-1,-1,-1
608,658,-1,-1,-1
610,658,-1,-1,-1
611,658,-1,-1,-1
613,658,-1,-1,-1
614,658,-1,-1,-1
616,658,-1,-1,-1
617,658,-1,-1,-1
618,658,-1,-1,-1
619,658,-1,-1,-1
622,658,-1,-1,-1
623,658,-1,-1,-1
624,658,-1,-1,-1
625,658,-1,-1,-1
626,658,-1,-1,-1
627,658,-1,-1,-1
628,658,-1,-1,-1
629,658,-1,-1,-1
652,658,-1,-1,-1
658,652,-1,-1,-1
658,711,-1,-1,-1
711,658,-1,-1,-1
