92,726,-1,-1,-1
93,726,-1,-1,-1
94,726,-1,-1,-1
95,726,-1,-1,-1
96,726,-1,-1,-1
97,726,-1,-1,-1
98,726,-1,-1,-1
99,726,-1,-1,-1
101,726,-1,-1,-1
103,726,-1,-1,-1
104,726,-1,-1,-1
105,726,-1,-1,-1
107,726,-1,-1,-1
108,726,-1,-1,-1
109,726,-1,-1,-1
110,726,-1,-1,-1
111,726,-1,-1,-1
113,726,-1,-1,-1
114,726,-1,-1,-1
115,726,-1,-1,-1
116,726,-1,-1,-1
117,726,-1,-1,-1
120,726,-1,-1,-1
129,726,-1,-1,-1
131,726,-1,-1,-1
208,726,-1,-1,-1
213,726,-1,-1,-1
214,726,-1,-1,-1
219,726,-1,-1,-1
220,726,-1,-1,-1
226,726,-1,-1,-1
227,726,-1,-1,-1
230,726,-1,-1,-1
236,726,-1,-1,-1
237,726,-1,-1,-1
241,726,-1,-1,-1
258,726,-1,-1,-1
262,726,-1,-1,-1
267,726,-1,-1,-1
268,726,-1,-1,-1
271,726,-1,-1,-1
273,726,-1,-1,-1
274,726,-1,-1,-1
275,726,-1,-1,-1
276,726,-1,-1,-1
277,726,-1,-1,-1
348,726,-1,-1,-1
349,726,-1,-1,-1
351,726,-1,-1,-1
356,726,-1,-1,-1
357,726,-1,-1,-1
358,726,-1,-1,-1
359,726,-1,-1,-1
361,726,-1,-1,-1
363,726,-1,-1,-1
364,726,-1,-1,-1
368,726,-1,-1,-1
369,726,-1,-1,-1
372,726,-1,-1,-1
374,726,-1,-1,-1
375,726,-1,-1,-1
376,726,-1,-1,-1
377,726,-1,-1,-1
379,726,-1,-1,-1
562,726,-1,-1,-1
563,726,-1,-1,-1
564,726,-1,-1,-1
565,726,-1,-1,-1
567,726,-1,-1,-1
568,726,-1,-1,-1
569,726,-1,-1,-1
570,726,-1,-1,-1
571,726,-1,-1,-1
572,726,-1,-1,-1
573,726,-1,-1,-1
574,726,-1,-1,-1
575,726,-1,-1,-1
576,726,-1,-1,-1
577,726,-1,-1,-1
578,726,-1,-1,-1
579,726,-1,-1,-1
580,726,-1,-1,-1
581,726,-1,-1,-1
582,726,-1,-1,-1
583,726,-1,-1,-1
584,726,-1,-1,-1
585,726,-1,-1,-1
586,726,-1,-1,-1
587,726,-1,-1,-1
588,726,-1,-1,-1
589,726,-1,-1,-1
590,726,-1,-1,-1
591,726,-1,-1,-1
592,726,-1,-1,-1
593,726,-1,-1,-1
594,726,-1,-1,-1
595,726,-1,-1,-1
605,726,-1,-1,-1
609,726,-1,-1,-1
612,726,-1,-1,-1
615,726,-1,-1,-1
620,726,-1,-1,-1
621,726,-1,-1,-1
726,734,-1,-1,-1
734,726,-1,-1,-1
