52,698,641,0,0
53,698,641,0,0
55,698,641,0,0
57,698,641,0,0
68,698,641,0,0
69,698,641,0,0
74,698,641,0,0
75,698,641,0,0
77,698,641,0,0
78,698,641,0,0
79,698,641,0,0
81,698,641,0,0
82,698,641,0,0
84,698,641,0,0
112,698,698,0,0
123,698,641,0,0
173,698,641,0,0
175,698,641,0,0
176,698,641,0,0
177,698,641,0,0
180,698,641,0,0
181,698,641,0,0
182,698,641,0,0
183,698,641,0,0
184,698,641,0,0
185,698,641,0,0
186,698,641,0,0
188,698,641,0,0
189,698,641,0,0
190,698,641,0,0
191,698,641,0,0
193,698,641,0,0
194,698,641,0,0
195,698,641,0,0
196,698,641,0,0
197,698,641,0,0
198,698,641,0,0
199,698,641,0,0
200,698,641,0,0
201,698,641,0,0
202,698,641,0,0
203,698,641,0,0
204,698,641,0,0
205,698,641,0,0
206,698,641,0,0
207,698,641,0,0
278,698,641,0,0
286,698,641,0,0
290,698,641,0,0
295,698,641,0,0
297,698,641,0,0
301,698,641,0,0
304,698,641,0,0
315,698,641,0,0
317,698,641,0,0
319,698,641,0,0
322,698,641,0,0
323,698,641,0,0
328,698,641,0,0
330,698,641,0,0
331,698,641,0,0
332,698,641,0,0
334,698,641,0,0
336,698,641,0,0
341,698,641,0,0
344,698,641,0,0
347,698,641,0,0
415,698,641,0,0
490,698,641,0,0
491,698,641,0,0
492,698,641,0,0
493,698,641,0,0
494,698,641,0,0
495,698,641,0,0
496,698,641,0,0
497,698,641,0,0
498,698,641,0,0
499,698,641,0,0
500,698,641,0,0
501,698,641,0,0
502,698,641,0,0
503,698,641,0,0
504,698,641,0,0
505,698,641,0,0
506,698,641,0,0
507,698,641,0,0
508,698,641,0,0
509,698,641,0,0
510,698,641,0,0
511,698,641,0,0
512,698,641,0,0
513,698,641,0,0
514,698,641,0,0
515,698,641,0,0
516,698,641,0,0
517,698,641,0,0
518,698,641,0,0
519,698,641,0,0
520,698,641,0,0
521,698,641,0,0
522,698,641,0,0
523,698,641,0,0
524,698,641,0,0
525,698,641,0,0
641,698,112,0,0
698,641,112,0,0
698,712,112,0,0
698,719,112,0,0
698,728,112,0,0
712,698,112,0,0
719,698,112,0,0
728,698,415,0,0
