92,726,734,0,0
94,726,734,0,0
98,726,734,0,0
104,726,734,0,0
105,726,734,0,0
111,726,734,0,0
116,726,734,0,0
120,726,734,0,0
131,726,734,0,0
208,726,734,0,0
213,726,734,0,0
214,726,734,0,0
220,726,734,0,0
226,726,734,0,0
230,726,734,0,0
236,726,734,0,0
273,726,734,0,0
274,726,734,0,0
276,726,734,0,0
277,726,734,0,0
348,726,734,0,0
349,726,734,0,0
356,726,734,0,0
357,726,734,0,0
358,726,734,0,0
359,726,734,0,0
364,726,734,0,0
368,726,734,0,0
369,726,734,0,0
372,726,734,0,0
374,726,734,0,0
375,726,734,0,0
377,726,734,0,0
379,726,734,0,0
569,726,734,0,0
587,726,734,0,0
