0,LOCATION,-12.74832,-38.28305
1,LOCATION,-20.5578,-40.40863
2,LOCATION,-22.69668,-42.87279
3,LOCATION,-5.54612,-35.81701
4,LOCATION,-19.80334,-45.68113
5,LOCATION,-16.68367,-43.83329
6,LOCATION,-5.15695,-37.35373
7,LOCATION,-22.34929,-44.94544
8,LOCATION,-29.9842,-51.12088
9,LOCATION,-22.1461,-51.47411
10,LOCATION,-26.08857,-49.79286
11,LOCATION,-23.45641,-46.94226
12,LOCATION,-3.67468,-39.10287
13,LOCATION,-7.85393,-35.78008
14,LOCATION,-29.76549,-56.52698
15,LOCATION,-2.92674,-59.99778
16,LOCATION,-31.52249,-64.461
17,LOCATION,-41.48657,-73.02337
18,LOCATION,-38.81476,-73.39724
19,LOCATION,-35.55593,-71.3569
20,LOCATION,-29.99974,-71.2582
21,LOCATION,-27.02,-70.78797
22,LOCATION,-33.39272,-70.88325
23,LOCATION,-52.93974,-70.85045
24,LOCATION,12.097686,-68.908109
25,LOCATION,6.449526175486871,3.5877338921874777
26,LOCATION,7.3875,4.2124
27,LOCATION,34.78930555555555,-95.8765
28,LOCATION,35.1595,-88.06130555555555
29,LOCATION,39.96911111111111,-76.72302777777777
30,LOCATION,39.28885,-108.20501
31,LOCATION,31.682166666666667,-82.26897222222222
32,LOCATION,32.00447222222222,-97.06325
33,LOCATION,32.53225,-94.43030555555556
34,LOCATION,46.12686111111111,-119.684
35,LOCATION,47.69627777777777,-122.03530555555555
36,LOCATION,45.625527777777776,-120.17477777777778
37,LOCATION,34.098444444444446,-86.57852777777778
38,LOCATION,41.635527777777774,-84.974
39,LOCATION,36.69751,-103.79202
40,LOCATION,43.89608333333333,-69.92344444444446
41,LOCATION,42.78811111111111,-76.86330555555556
42,LOCATION,44.94102777777778,-92.51602777777778
43,LOCATION,40.92644444444444,-87.2953611111111
44,LOCATION,38.229,-97.92197222222222
45,LOCATION,27.876005555555555,-81.03048611111112
46,LOCATION,35.162055555555554,-118.8783611111111
47,LOCATION,39.6308745,-75.9096542
48,LOCATION,34.444694444444444,-82.67083333333333
49,LOCATION,40.80619444444444,-77.99594444444445
50,LOCATION,41.361222222222224,-89.74330555555555
51,LOCATION,40.17647222222222,-88.87366666666667
52,LOCATION,43.2477104876074,-124.3839880957153
53,LOCATION,29.784055555555558,-98.05077777777778
54,LOCATION,41.644,-121.32997222222222
55,LOCATION,33.73775,-84.974
56,LOCATION,40.10494444444445,-101.51025
57,LOCATION,33.4485415,-97.7767442
58,LOCATION,33.6851385,-112.0973229
59,LOCATION,27.7931087,-97.4519272
60,LOCATION,44.9452748,-122.8885664
61,LOCATION,39.2919558,-104.5052118
62,LOCATION,40.54335,-74.49797
63,LOCATION,32.70139,-116.36509
64,LOCATION,39.77536,-121.91987
65,LOCATION,33.2204867,-115.4668146
66,LOCATION,35.2988613,-114.8746214
67,LOCATION,33.9201458,-118.3322165
68,LOCATION,46.915527777777775,-122.81352777777778
69,LOCATION,32.96541666666667,-96.71255555555555
70,LOCATION,26.19086111111111,-80.19308333333333
71,LOCATION,33.954972222222224,-84.19797222222222
72,LOCATION,61.18586111111111,-149.87688888888889
73,LOCATION,45.630611111111115,-121.20366666666666
74,LOCATION,33.060294444444445,-80.03823055555556
75,LOCATION,40.061,-82.76077777777778
76,LOCATION,13.502805555555556,144.80519444444445
77,LOCATION,21.109333333333336,-157.06394444444445
78,LOCATION,39.056999999999995,-122.06
79,LOCATION,34.268499999999996,-97.21316666666667
80,LOCATION,30.567,-87.646
81,LOCATION,35.19725,-85.66600000000001
82,LOCATION,34.985305555555556,-81.73308333333334
83,LOCATION,47.48238888888889,-121.76233333333333
84,LOCATION,41.54130555555555,-93.82580555555555
85,LOCATION,41.12708333333333,-104.90241666666667
86,LOCATION,47.23780555555555,-119.8891388888889
87,LOCATION,29.411555555555555,-98.80727777777777
88,LOCATION,19.25892,-99.58115
89,LOCATION,14.7862,-92.36717
90,LOCATION,21.00722,-89.64396
91,LOCATION,21.73139,-102.27531
92,LOCATION,22.91283,-109.92577
93,LOCATION,23.22612,-100.97915
94,LOCATION,20.76082,-100.33556
95,LOCATION,25.77016,-100.30188
96,LOCATION,16.60965,-94.96423
97,LOCATION,18.04083,-92.93282
98,LOCATION,43.166555555555554,-78.7551111111111
99,LOCATION,70.31766666666667,-148.94119444444445
100,LOCATION,18.061977777777777,-66.54783611111111
101,LOCATION,33.9175,-118.32811111111111
102,LOCATION,31.404916666666665,-97.43813888888889
103,LOCATION,25.990694444444447,-97.18275
104,LOCATION,64.80516666666666,-147.50022222222222
105,LOCATION,48.774,-122.44858333333333
106,LOCATION,41.43355555555555,-80.33322222222222
107,LOCATION,44.40633333333333,-90.81427777777778
108,LOCATION,48.20330555555556,-111.94527777777778
109,LOCATION,45.924055555555555,-112.51319444444445
110,LOCATION,32.8155,-113.79805555555555
111,LOCATION,48.34525,-116.43933333333334
112,LOCATION,41.545027777777776,-73.35402777777777
113,LOCATION,41.0925,-110.84261111111111
114,LOCATION,19.48096,-70.72656
115,LOCATION,39.013888888888886,-95.1493888888889
116,LOCATION,46.91491666666666,-67.91952777777779
117,LOCATION,46.03897222222222,-122.80822222222221
118,LOCATION,44.78997222222222,-73.48
119,LOCATION,37.78363888888889,-114.69269444444444
120,LOCATION,38.63516666666666,-91.11602777777777
121,LOCATION,40.333666666666666,-95.81527777777778
122,LOCATION,45.90861111111111,-86.48358333333333
123,LOCATION,46.40838888888889,-103.11458333333333
124,LOCATION,47.151694444444445,-97.4088888888889
125,LOCATION,30.194,-102.89
